timestamp,cycle,mode,count_N,count_E,count_S,count_W,weighted_N,weighted_E,weighted_S,weighted_W,green_N,green_E,green_S,green_W,cycle_time_s,ext_pool_remaining,active_road,phase_label,fuel_saved_L,co2_saved_kg,avg_wait_adaptive_s,avg_wait_fixed_s,improvement_pct
14:17:49,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:17:54,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:17:59,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:04,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:09,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:14,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:19,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:24,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:29,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:34,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:39,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:44,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:49,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:54,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  GREEN  (69s),0.000,0.000,0.00,120.00,100.0%
14:18:59,1,AI+EXT,48,0,0,0,48.0,0.0,0.0,0.0,68.6,0.0,0.0,0.0,0.0,50.0,NORTH,NORTH  YELLOW  (3s),0.000,0.000,0.00,120.00,100.0%
14:19:04,1,AI+EXT,48,1,0,0,48.0,1.0,0.0,0.0,68.6,13.2,0.0,0.0,0.0,50.0,EAST,EAST  GREEN  (13s),0.000,0.000,0.00,120.00,100.0%
14:19:09,1,AI+EXT,48,1,0,0,48.0,1.0,0.0,0.0,68.6,13.2,0.0,0.0,0.0,50.0,EAST,EAST  GREEN  (13s),0.000,0.000,0.00,120.00,100.0%
14:19:14,1,AI+EXT,48,1,0,0,48.0,1.0,0.0,0.0,68.6,13.2,0.0,0.0,0.0,50.0,EAST,EAST  GREEN  (13s),0.000,0.000,0.00,120.00,100.0%
14:19:19,1,AI+EXT,48,1,2,0,48.0,1.0,2.0,0.0,68.6,13.2,14.4,0.0,0.0,50.0,SOUTH,SOUTH  GREEN  (14s),0.000,0.000,0.00,120.00,100.0%
14:19:24,1,AI+EXT,48,1,2,0,48.0,1.0,2.0,0.0,68.6,13.2,14.4,0.0,0.0,50.0,SOUTH,SOUTH  GREEN  (14s),0.000,0.000,0.00,120.00,100.0%
14:19:29,1,AI+EXT,48,1,2,0,48.0,1.0,2.0,0.0,68.6,13.2,14.4,0.0,0.0,50.0,SOUTH,SOUTH  GREEN  (14s),0.000,0.000,0.00,120.00,100.0%
14:19:34,1,AI+EXT,48,1,2,0,48.0,1.0,2.0,0.0,68.6,13.2,14.4,0.0,0.0,50.0,SOUTH,SOUTH  YELLOW  (3s),0.000,0.000,0.00,120.00,100.0%
14:19:39,1,AI+EXT,48,1,2,4,48.0,1.0,2.0,4.0,68.6,13.2,14.4,16.8,0.0,50.0,WEST,WEST  GREEN  (17s),0.000,0.000,0.00,120.00,100.0%
14:19:44,1,AI+EXT,48,1,2,4,48.0,1.0,2.0,4.0,68.6,13.2,14.4,16.8,0.0,50.0,WEST,WEST  GREEN  (17s),0.000,0.000,0.00,120.00,100.0%
14:19:49,1,AI+EXT,48,1,2,4,48.0,1.0,2.0,4.0,68.6,13.2,14.4,16.8,0.0,50.0,WEST,WEST  GREEN  (17s),0.000,0.000,0.00,120.00,100.0%
14:19:54,1,AI+EXT,48,1,2,4,48.0,1.0,2.0,4.0,68.6,13.2,14.4,16.8,0.0,50.0,WEST,WEST  YELLOW  (3s),0.000,0.000,0.00,120.00,100.0%
14:19:59,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:04,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:09,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:14,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:19,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:24,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:29,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:34,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:39,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:44,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:49,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:20:54,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:21:00,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:21:05,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:21:10,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:21:15,2,AI+EXT,57,0,0,0,57.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,113.0,50.0,NORTH,NORTH  GREEN  (77s),0.365,0.857,51.15,90.00,43.2%
14:21:20,2,AI+EXT,57,6,0,0,57.0,6.0,0.0,0.0,77.2,20.1,0.0,0.0,113.0,50.0,EAST,EAST  GREEN  (20s),0.365,0.857,51.15,90.00,43.2%
14:21:25,2,AI+EXT,57,6,0,0,57.0,6.0,0.0,0.0,77.2,20.1,0.0,0.0,113.0,50.0,EAST,EAST  GREEN  (20s),0.365,0.857,51.15,90.00,43.2%
14:21:30,2,AI+EXT,57,6,0,0,57.0,6.0,0.0,0.0,77.2,20.1,0.0,0.0,113.0,50.0,EAST,EAST  GREEN  (20s),0.365,0.857,51.15,90.00,43.2%
14:21:35,2,AI+EXT,57,6,0,0,57.0,6.0,0.0,0.0,77.2,20.1,0.0,0.0,113.0,50.0,EAST,EAST  GREEN  (20s),0.365,0.857,51.15,90.00,43.2%
14:21:40,2,AI+EXT,57,6,0,0,57.0,6.0,0.0,0.0,77.2,20.1,0.0,0.0,113.0,50.0,EAST,EAST  YELLOW  (3s),0.365,0.857,51.15,90.00,43.2%
14:21:45,2,AI+EXT,57,6,5,0,57.0,6.0,5.0,0.0,77.2,20.1,18.0,0.0,113.0,50.0,SOUTH,SOUTH  GREEN  (18s),0.365,0.857,51.15,90.00,43.2%
14:21:50,2,AI+EXT,57,6,5,0,57.0,6.0,5.0,0.0,77.2,20.1,18.0,0.0,113.0,50.0,SOUTH,SOUTH  GREEN  (18s),0.365,0.857,51.15,90.00,43.2%
14:21:55,2,AI+EXT,57,6,5,0,57.0,6.0,5.0,0.0,77.2,20.1,18.0,0.0,113.0,50.0,SOUTH,SOUTH  GREEN  (18s),0.365,0.857,51.15,90.00,43.2%
14:22:00,2,AI+EXT,57,6,5,0,57.0,6.0,5.0,0.0,77.2,20.1,18.0,0.0,113.0,50.0,SOUTH,SOUTH  GREEN  (18s),0.365,0.857,51.15,90.00,43.2%
14:22:05,2,AI+EXT,57,6,5,0,57.0,6.0,5.0,0.0,77.2,20.1,18.0,0.0,113.0,50.0,SOUTH,ALL RED — clearance,0.365,0.857,51.15,90.00,43.2%
14:22:10,2,AI+EXT,57,6,5,3,57.0,6.0,5.0,3.0,77.2,20.1,18.0,15.6,113.0,50.0,WEST,WEST  GREEN  (16s),0.365,0.857,51.15,90.00,43.2%
14:22:15,2,AI+EXT,57,6,5,3,57.0,6.0,5.0,3.0,77.2,20.1,18.0,15.6,113.0,50.0,WEST,WEST  GREEN  (16s),0.365,0.857,51.15,90.00,43.2%
14:22:20,2,AI+EXT,57,6,5,3,57.0,6.0,5.0,3.0,77.2,20.1,18.0,15.6,113.0,50.0,WEST,WEST  GREEN  (16s),0.365,0.857,51.15,90.00,43.2%
14:22:25,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:22:30,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:22:35,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:22:40,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:22:45,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:22:50,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:22:55,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:00,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:05,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:10,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:15,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:20,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:25,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:30,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:35,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:40,3,AI+EXT,56,0,0,0,56.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,130.8,50.0,NORTH,NORTH  GREEN  (76s),0.710,1.668,58.22,90.00,35.3%
14:23:45,3,AI+EXT,56,6,0,0,56.0,6.0,0.0,0.0,76.2,20.1,0.0,0.0,130.8,50.0,EAST,EAST  GREEN  (20s),0.710,1.668,58.22,90.00,35.3%
14:23:50,3,AI+EXT,56,6,0,0,56.0,6.0,0.0,0.0,76.2,20.1,0.0,0.0,130.8,50.0,EAST,EAST  GREEN  (20s),0.710,1.668,58.22,90.00,35.3%
14:23:55,3,AI+EXT,56,6,0,0,56.0,6.0,0.0,0.0,76.2,20.1,0.0,0.0,130.8,50.0,EAST,EAST  GREEN  (20s),0.710,1.668,58.22,90.00,35.3%
14:24:00,3,AI+EXT,56,6,0,0,56.0,6.0,0.0,0.0,76.2,20.1,0.0,0.0,130.8,50.0,EAST,EAST  GREEN  (20s),0.710,1.668,58.22,90.00,35.3%
14:24:05,3,AI+EXT,56,6,0,0,56.0,6.0,0.0,0.0,76.2,20.1,0.0,0.0,130.8,50.0,EAST,EAST  YELLOW  (3s),0.710,1.668,58.22,90.00,35.3%
14:24:10,3,AI+EXT,56,6,3,0,56.0,6.0,3.0,0.0,76.2,20.1,15.6,0.0,130.8,50.0,SOUTH,SOUTH  GREEN  (16s),0.710,1.668,58.22,90.00,35.3%
14:24:15,3,AI+EXT,56,6,3,0,56.0,6.0,3.0,0.0,76.2,20.1,15.6,0.0,130.8,50.0,SOUTH,SOUTH  GREEN  (16s),0.710,1.668,58.22,90.00,35.3%
14:24:20,3,AI+EXT,56,6,3,0,56.0,6.0,3.0,0.0,76.2,20.1,15.6,0.0,130.8,50.0,SOUTH,SOUTH  GREEN  (16s),0.710,1.668,58.22,90.00,35.3%
14:24:26,3,AI+EXT,56,6,3,0,56.0,6.0,3.0,0.0,76.2,20.1,15.6,0.0,130.8,50.0,SOUTH,SOUTH  YELLOW  (3s),0.710,1.668,58.22,90.00,35.3%
14:24:31,3,AI+EXT,56,6,3,4,56.0,6.0,3.0,4.0,76.2,20.1,15.6,16.8,130.8,50.0,WEST,WEST  GREEN  (17s),0.710,1.668,58.22,90.00,35.3%
14:24:36,3,AI+EXT,56,6,3,4,56.0,6.0,3.0,4.0,76.2,20.1,15.6,16.8,130.8,50.0,WEST,WEST  GREEN  (17s),0.710,1.668,58.22,90.00,35.3%
14:24:41,3,AI+EXT,56,6,3,4,56.0,6.0,3.0,4.0,76.2,20.1,15.6,16.8,130.8,50.0,WEST,WEST  GREEN  (17s),0.710,1.668,58.22,90.00,35.3%
14:24:46,3,AI+EXT,56,6,3,4,56.0,6.0,3.0,4.0,76.2,20.1,15.6,16.8,130.8,50.0,WEST,WEST  GREEN  (17s),0.710,1.668,58.22,90.00,35.3%
14:24:51,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:24:56,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:01,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:06,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:11,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:16,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:21,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:26,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:31,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:36,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:41,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:46,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:51,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:25:56,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:26:01,4,AI+EXT,51,0,0,0,51.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,128.7,50.0,NORTH,NORTH  GREEN  (71s),1.060,2.490,59.96,90.00,33.4%
14:26:06,4,AI+EXT,51,3,0,0,51.0,3.0,0.0,0.0,71.5,15.6,0.0,0.0,128.7,50.0,EAST,EAST  GREEN  (16s),1.060,2.490,59.96,90.00,33.4%
14:26:11,4,AI+EXT,51,3,0,0,51.0,3.0,0.0,0.0,71.5,15.6,0.0,0.0,128.7,50.0,EAST,EAST  GREEN  (16s),1.060,2.490,59.96,90.00,33.4%
14:26:16,4,AI+EXT,51,3,0,0,51.0,3.0,0.0,0.0,71.5,15.6,0.0,0.0,128.7,50.0,EAST,EAST  GREEN  (16s),1.060,2.490,59.96,90.00,33.4%
14:26:21,4,AI+EXT,51,3,0,0,51.0,3.0,0.0,0.0,71.5,15.6,0.0,0.0,128.7,50.0,EAST,EAST  GREEN  (16s),1.060,2.490,59.96,90.00,33.4%
14:26:26,4,AI+EXT,51,3,6,0,51.0,3.0,6.0,0.0,71.5,15.6,20.1,0.0,128.7,50.0,SOUTH,SOUTH  GREEN  (20s),1.060,2.490,59.96,90.00,33.4%
